page_id,wikidata_id,film,release_date,box_office,runtime,languages,countries,genres,reviewScores,awardsReceived,awardsNominated,capitalCost
62609233,Q58492592,Charm City Kings,2020-01-01T00:00:00Z,,125.0,English,United States of America,"['teen', 'drama']","['7.2/10', '79%', '62/100']",['Sundance Special Jury Prize Dramatic'],[''],
65749892,Q84483025,Charter,2020-03-13T00:00:00Z,,94.0,Swedish,Sweden,['drama'],[''],[''],"['European Film Award for Best Actress', 'International Submission to the Academy Awards']",
67183375,Q106390587,Chasing Wonders,,,,,,,,,,
64718450,Q98078325,Chayamurti,,,,,,,,,,
61064823,Q64691764,Chemical Hearts,2020-01-01T00:00:00Z,,93.0,"English, American English",United States of America,"['drama', 'romance']","['5.7/10', '59%']",[''],[''],
58630779,Q62073359,Chhalaang,2020-11-13T00:00:00Z,,136.0,Hindi,India,['comedy'],"['5.8/10', '70%']",[''],[''],
60152059,Q62023950,Chhapaak,2019-01-01T00:00:00Z,,,Hindi,India,[''],"['88%', '6.7/10']",[''],[''],
62877295,Q84010252,Chick Fight,2020-01-01T00:00:00Z,,,,United States of America,['action'],"['38%', '5/10']",[''],[''],
65696861,Q102282310,Children of the Corn,2020-10-23T00:00:00Z,,82.0,,United States of America,"['horror', 'slasher']",[''],[''],[''],
67775884,Q107175440,China Captain,,,,,,,,,,
69523713,Q110223604,Chiyangal,,,,,,,,,,
66039326,Q104879251,Chobiyal,2020-12-11T00:00:00Z,,,Bangla,India,[''],[''],[''],[''],
65379336,Q101245184,The Choice 2020,,,,,,,,,,
64023224,Q96374956,Choked: Paisa Bolta Hai,2020-06-05T00:00:00Z,,,Hindi,India,['drama'],[''],[''],[''],
65756391,Q101245448,Cholo Potol Tuli,2020-10-21T00:00:00Z,,,Bangla,India,[''],[''],[''],[''],
62382293,Q77896699,Choosi Choodangaane,2019-01-01T00:00:00Z,,,Telugu,India,"['romantic comedy', 'drama']",[''],[''],[''],
71557122,Q113685788,Chop Chop (2020 film),,,,,,,,,,
72672023,Q105078132,Choricha Mamla,2020-01-31T00:00:00Z,,,Marathi,India,['comedy'],[''],[''],[''],
72127973,Q105061531,Christmas at Cattle Hill,,,,,,,,,,
66197803,Q104830658,A Christmas Carol,2020-01-01T00:00:00Z,,,,United Kingdom,[''],"['6.1/10', '55%']",[''],[''],
62534522,Q99395721,The Christmas Chronicles 2,2020-01-01T00:00:00Z,,115.0,English,United States of America,"['Christmas', 'adventure', 'musical', 'fantasy']","['5.6/10', '66%', '51/100']",[''],[''],
65831899,Q103926227,Christmas Crossfire,2020-12-04T00:00:00Z,,106.0,German,Germany,"['comedy', 'action']",['tbd/100'],[''],[''],
65959421,Q104876229,The Christmas House,,,,,,,,,,
65682939,Q101245383,Christmas on the Square,2020-01-01T00:00:00Z,,98.0,English,United States of America,"['Christmas', 'musical']","['63%', '5.7/10']",[''],[''],
66161190,Q104176311,The Christmas Setup,,,,,,,,,,
67301379,Q106554946,CHSLD (film),,,,,,,,,,
64519802,Q97474546,Chunky Shrapnel,,,,,,,,,,
69816127,Q104700539,"Ciao, 2020!",,,,,,,,,,
65011737,Q99620518,Cicada,2021-01-15T00:00:00Z,,,English,United States of America,"['romance', 'drama']","['8.1/10', '93%']",[''],[''],
62232336,Q85752475,Cindy la Regia,2020-01-01T00:00:00Z,,,Spanish,Mexico,['comedy'],[''],[''],[''],
65773855,Q101237151,Citation,2020-11-06T00:00:00Z,,151.0,English,Nigeria,['drama'],"['6.2/10', '67%']","['National Film Awards', 'Africa Movie Academy Awards']",['Africa Movie Academy Awards'],
64710536,Q97940517,City Hall,2020-01-01T00:00:00Z,,,English,United States of America,['documentary'],"['98%', '8.7/10']",[''],[''],
67328102,Q106609285,Clapboard Jungle,2020-06-05T00:00:00Z,,98.0,English,Canada,['documentary'],[''],[''],[''],
63487915,Q96408549,The Clark Sisters: First Ladies of Gospel,,,,,,,,,,
65190550,Q99519749,Class Action Park,2020-01-01T00:00:00Z,,90.0,English,United States of America,"['crime', 'documentary']","['7.5/10', '96%']",[''],[''],
60716459,Q65068618,Class of '83,2020-08-21T00:00:00Z,,,Hindi,India,[''],[''],[''],[''],
67548944,Q104051130,Classmates Minus,2020-01-01T00:00:00Z,,,,Taiwan,[''],[''],[''],[''],
64509825,Q97166750,The Claudia Kishi Club,,,,,,,,,,
66042807,Q92135195,The Claus Family,,,,,,,,,,
67444569,Q107410375,Closed for Storm,,,,,,,,,,
60522791,Q65058433,The Closet,2020-02-05T00:00:00Z,,98.0,Korean,South Korea,"['drama', 'mystery', 'horror']","['83%', '7/10']",[''],[''],
62099785,Q73549338,Clouds,2020-10-16T00:00:00Z,,121.0,English,United States of America,"['romance', 'romantic drama', 'drama']","['76%', '6.6/10', '55/100']",[''],[''],
66923723,Q97169372,Clover (2020 film),,,,,,,,,,
73688789,Q118120929,El club de los idealistas,2020-01-01T00:00:00Z,,100.0,Spanish,Mexico,['comedy'],[''],[''],[''],
64390176,Q97354411,Coastal Elites,2020-09-12T00:00:00Z,,,,United States of America,[''],"['5.7/10', '52%']",[''],[''],
63316821,Q96375187,Cochin Shadhi at Chennai 03,,,,,,,,,,
64470108,Q97177816,Cocktail,2020-01-01T00:00:00Z,,,Tamil,India,['comedy'],[''],[''],[''],
66016527,Q104878660,Coded Bias,2020-01-01T00:00:00Z,,,,United States of America,['documentary'],"['100%', '7.9/10']",[''],[''],
60645633,Q63450196,Coffee & Kareem,2020-01-01T00:00:00Z,,88.0,English,United States of America,['comedy'],"['3.8/10', '21%']",[''],[''],
67109859,Q105993238,Colette,2020-01-01T00:00:00Z,,,,United States of America,"['short', 'documentary']",[''],['Academy Award for Best Documentary (Short Subject)'],['Academy Award for Best Documentary (Short Subject)'],
65694186,Q100945934,Collectors,2020-11-04T00:00:00Z,,,Korean,South Korea,['heist'],[''],[''],[''],
62550779,Q89187788,College Kumar,2020-01-01T00:00:00Z,,,Tamil,India,[''],[''],[''],[''],
78099367,Q98555020,Colombia in My Arms,2020-01-28T00:00:00Z,,91.0,Spanish,"France, Denmark, Finland, Norway",['documentary'],[''],[''],[''],
70063078,Q110692727,Colorless Dreams,,,,,,,,,,
65137657,Q100801386,Colour Photo,,,,,,,,,,
52870796,Q28180653,COMA,2019-11-14T00:00:00Z,,,Russian,Russia,"['action', 'dystopian']",[''],[''],[''],352500000.0
67675864,Q104815118,Combat Wombat,2020-10-15T00:00:00Z,,,English,Australia,"[""children's""]",[''],[''],[''],
57551771,Q56063352,Come Away,2020-01-01T00:00:00Z,1692494.0,94.0,English,United States of America,['fantasy'],"['29%', '4.9/10']",[''],[''],
61086257,Q65049519,Come Play,2020-01-01T00:00:00Z,,96.0,English,United States of America,"['fantasy', 'horror', 'thriller', 'supernatural']","['5.9/10', '56%', '58/100']",[''],[''],
66301788,Q100532928,Come True,2020-01-01T00:00:00Z,,105.0,English,"Canada, United States of America",['horror'],"['7.1/10', '86%']",[''],[''],
60728863,Q65069001,The Comeback Trail,2020-10-12T00:00:00Z,,104.0,English,United States of America,[],"['5.5/10', '33%']",[''],[''],
65017348,Q101245056,Comedy Couple,,,,,,,,,,
67952038,Q107365958,Comfort Farms,,,,,,,,,,
66131538,Q104881835,Coming Home (2020 film),,,,,,,,,,
66235345,Q104822649,Coming to Africa,,,,,,,,,,
63174809,Q85850158,A Common Crime,2020-01-01T00:00:00Z,,96.0,Spanish,Argentina,['drama'],[''],[''],[''],
71306436,Q101955517,The Con-Heartist,2020-12-03T00:00:00Z,,130.0,"Thai, Isan",Thailand,[''],[''],[''],[''],
61508409,Q66828796,Concrete Cowboy,2020-01-01T00:00:00Z,,111.0,English,United States of America,['drama'],"['6.6/10', '80%', '67/100']",[''],[''],
67348571,Q106608740,A Woman's Confession,2020-01-09T00:00:00Z,,,Burmese,Myanmar,[''],[''],[''],[''],
65403393,Q99555529,Console Wars (film),,,,,,,,,,
74063748,Q100323656,Contra,2020-10-01T00:00:00Z,,108.0,German,Germany,['comedy'],[''],['Civis Media Prize'],[''],
60299277,Q65081543,Coolie No. 1,2020-01-01T00:00:00Z,,134.0,Hindi,India,['romantic comedy'],[''],[''],[''],
61928054,Q3223612,The Cornered Mouse Dreams of Cheese,,,,,,,,,,
63636808,Q92801637,Corona,2020-01-01T00:00:00Z,,,English,Canada,['drama'],[''],[''],[''],
63716198,Q92798265,Corona Zombies,2020-01-01T00:00:00Z,,61.0,English,United States of America,['comedy horror'],[''],[''],[''],
65048204,Q98599247,Coronation,2020-01-01T00:00:00Z,,,,,['documentary'],[''],[''],[''],
64076018,Q96375553,Coronavirus,2020-12-11T00:00:00Z,,84.0,,,[''],[''],[''],[''],
68529098,Q108415303,The Corruption of Divine Providence,,,,,,,,,,
55958393,Q44506078,Cosmoball,2019-01-24T00:00:00Z,,118.0,Russian,Russia,"['adventure', 'superhero', 'speculative fiction']",[''],[''],[''],15000000.0
66016283,Q104902397,The Cost of Silence,,,,,,,,,,
71802232,Q114414779,A Costume for Nicholas,2020-01-01T00:00:00Z,,83.0,,,[''],[''],[''],[''],
57315022,Q58348806,The Courier,2020-01-01T00:00:00Z,,111.0,English,United Kingdom,['drama'],"['6.8/10', '85%', '65/100']",[''],[''],
64578971,Q97516205,Court Martial (2020 film),,,,,,,,,,
66296965,Q66622668,Akelarre,2020-01-01T00:00:00Z,311592.0,90.0,"Spanish, Basque","Argentina, France, Spain","['drama', 'historical']","['6.8/10', '86%']",[''],[''],
64803990,Q87127859,Cowboys,2020-01-01T00:00:00Z,,85.0,English,United States of America,"['transgender', 'drama']","['7.4/10', '91%']",[''],[''],
62010614,Q74191011,The Craft: Legacy,2020-10-28T00:00:00Z,,,English,United States of America,['teen'],"['5.5/10', '47%']",[''],[''],
63323928,Q89186672,Cranston Academy: Monster Zone,,,,,,,,,,
61704338,Q67000951,Crayon Shin-chan: Crash! Graffiti Kingdom and Almost Four Heroes,,,,,,,,,,
64967044,Q97225541,Crazy Awesome Teachers,2020-01-01T00:00:00Z,,102.0,Indonesian,Indonesia,['comedy'],[''],[''],[''],
64708762,Q98078610,"Crazy, Not Insane",,,,,,,,,,
63030184,Q84418150,Creation Between Two Surfaces,,,,,,,,,,
45141306,Q18844655,Creators: The Past,2019-01-01T00:00:00Z,,97.0,English,Italy,['fantasy'],[''],[''],[''],
67560296,Q106866736,A Crime on the Bayou,,,,,,,,,,
65005043,Q98108682,The Crimes That Bind,2020-08-19T00:00:00Z,,99.0,Spanish,Argentina,"['drama', 'legal drama']",[''],[''],[''],
63480364,Q90340902,Crip Camp,2020-01-01T00:00:00Z,,,English,United States of America,['documentary'],"['100%', '8.5/10', '86/100']",['Sundance Audience Award: U.S. Documentary'],[''],
61515179,Q66828799,Critical Thinking,2020-01-01T00:00:00Z,,,English,United States of America,['drama'],"['7.1/10', '94%']",[''],[''],
70239544,Q107428439,Crock of Gold: A Few Rounds with Shane MacGowan,2020-12-04T00:00:00Z,,124.0,English,"United Kingdom, United States of America, Ireland",['documentary'],['96%'],[''],[''],
63532612,Q96375685,Crocodile Island (film),,,,,,,,,,
39417686,Q24832743,The Croods: A New Age,2020-09-08T00:00:00Z,,95.0,English,United States of America,['animated'],"['77%', '6.4/10', '56/100']",[''],[''],
66331763,Q99527416,Cross the Line,2020-10-16T00:00:00Z,,92.0,Spanish,Spain,['thriller'],[''],[''],[''],
69916899,Q110802981,The Crossing (2020 film),,,,,,,,,,
71444175,Q113455621,The Crucial Matter,2020-01-01T00:00:00Z,,,,Nigeria,[''],[''],[''],[''],
66011200,Q104426796,The Crying Steppe,,,,,,,,,,
66397839,Q104181115,Cuidado con lo que deseas,2020-01-01T00:00:00Z,,91.0,Spanish,Mexico,"['thriller', 'horror']",[''],[''],[''],
65873474,Q104871701,Cup of Cheer,,,,,,,,,,
65426137,Q100801141,Cured,2020-01-01T00:00:00Z,,,,United States of America,['documentary'],[''],[''],[''],
68316644,Q107936435,The Curse of Audrey Earnshaw,2021-02-17T00:00:00Z,,,English,Canada,[''],"['6.4/10', '78%']",[''],[''],
75090394,Q123126684,Curse of Aurore,,,,,,,,,,
65480890,Q101245243,The Curse of Willow Song,,,,,,,,,,
65724381,Q102197750,The Curve (2020 film),,,,,,,,,,
63155291,Q85705850,Curveball,2020-02-27T00:00:00Z,,108.0,"German, English",Germany,"['comedy', 'thriller', 'crime']",[''],[''],['German Film Award for Best Feature Film'],
60070212,Q62595377,Cut Throat City,2020-08-21T00:00:00Z,,123.0,English,United States of America,"['drama', 'heist', 'action']","['6.1/10', '69%', '67/100']",[''],[''],
64253398,Q84349632,Cuties,2020-08-19T00:00:00Z,,96.0,French,France,"['teen', 'drama']","['88%', '7/10', '67/100']",['Sundance World Cinema Directing Award: Dramatic'],[''],
59938258,Q62277203,Da 5 Bloods,2020-06-12T00:00:00Z,,154.0,English,United States of America,"['war', 'drama']","['92%', '8/10', '82/100']",['National Board of Review Award for Best Film'],['Academy Award for Best Original Score'],
65285815,Q99511396,Dad Wanted,2020-01-01T00:00:00Z,,,Spanish,Mexico,"['comedy', 'family']",[''],[''],[''],
61097070,Q85755519,Dagaalty,2020-01-01T00:00:00Z,,,Tamil,India,[''],[''],[''],[''],
67676623,Q107524881,Daisy Quokka: World's Scariest Animal,2020-01-01T00:00:00Z,,89.0,English,Australia,"[""children's""]",[''],[''],[''],
65737956,Q101245428,Dance Dreams: Hot Chocolate Nutcracker,2020-11-27T00:00:00Z,,,English,United States of America,['documentary'],[''],[''],[''],
65896543,Q86659327,Dance of the 41,2020-11-19T00:00:00Z,578919.0,99.0,Spanish,Mexico,"['biographical', 'historical', 'LGBT-related']",[''],[''],[''],
64743829,Q98077966,The Dancin' Bulldogs,,,,,,,,,,
64553520,Q97453238,Dangerous Drugs of Sex,,,,,,,,,,
60711408,Q65068458,Dangerous Lies,2020-01-01T00:00:00Z,,96.0,English,United States of America,['thriller'],"['23', '4.3', '51/100']",[''],[''],
60148156,Q65080390,Danny (2020 film),,,,,,,,,,
63400155,Q96375956,Darbaan,,,,,,,,,,
60449338,Q63064236,Darbar,2020-01-01T00:00:00Z,,,Tamil,India,['action'],"['6.4/10', '57%']",[''],[''],
65074569,Q98761957,The Dark and the Wicked,2020-08-28T00:00:00Z,,93.0,English,United States of America,['horror'],"['7.5/10', '91%']",[''],[''],
65421091,Q101245210,The Dark Divide,,,,,,,,,,
74065480,Q119723427,The Dark End of the Street (2020 film),,,,,,,,,,
69816379,Q110617021,A Dark Foe,2020-01-01T00:00:00Z,,,,United States of America,[''],[''],[''],[''],
65022906,Q98689744,Dark Forces,2020-01-01T00:00:00Z,,,Spanish,Mexico,"['thriller', 'action', 'horror']",[''],[''],[''],
74990314,Q122955656,Darkness Falls (2020 film),,,,,,,,,,
65939125,Q104176288,Dashing in December,,,,,,,,,,
61895014,Q77315720,Date a Bullet: Dead or Bullet,,,,,,,,,,
61895014,Q77315720,Date a Bullet: Nightmare or Queen,,,,,,,,,,
64183399,Q96418280,Dating Amber,2020-01-01T00:00:00Z,,92.0,English,Ireland,"['comedy drama', 'romance']","['7.3/10', '94%']",[''],[''],
63020855,Q84782103,DAU. Natasha,2020-01-01T00:00:00Z,,137.0,,Russia,['historical'],"['8.8/10', '85%']",[''],['European Film Award for Best Actress'],
63535911,Q89189379,Daulat,2020-04-06T00:00:00Z,,,Malay,Malaysia,['political'],[''],[''],[''],
67327946,Q99393822,Dave Not Coming Back,2020-01-01T00:00:00Z,,92.0,English,Canada,['documentary'],[''],[''],[''],
65140027,Q102216573,David (2020 film),,,,,,,,,,
64998652,Q100613366,David Attenborough: A Life on Our Planet,2020-10-04T00:00:00Z,,,English,United Kingdom,"['nature documentary', 'documentary']","['8.3/10', '95%']",[''],[''],
65719481,Q93739112,The Day I Died: Unclosed Case,2020-01-01T00:00:00Z,,,Korean,South Korea,"['mystery', 'drama']",[''],[''],[''],
65719193,Q101157677,The Day of the Lord,2020-01-01T00:00:00Z,,,Spanish,"Mexico, Spain","['drama', 'horror']",[''],[''],[''],
69156992,Q85971303,Zero Day,2020-01-01T00:00:00Z,206248.43,,"German, Urdu, Persian, Pashto",Iran,['mystery'],[''],[''],[''],
63020922,Q84324952,Days,2020-02-27T00:00:00Z,,127.0,traditional Chinese characters,Taiwan,"['LGBT-related', 'drama']",[''],[''],[''],
64360130,Q97355560,DC Showcase: Adam Strange,2020-01-01T00:00:00Z,,,English,,['superhero'],[''],[''],[''],
64360127,Q97355561,DC Showcase: The Phantom Stranger,,,,,,,,,,
173774,Q85853071,De Gaulle,2020-03-04T00:00:00Z,,108.0,French,France,['historical'],"['40%', '6.3/10']",[''],[''],
73113892,Q117031976,De patitas a la calle,2020-01-01T00:00:00Z,,,Spanish,Peru,['adventure'],[''],[''],[''],
74299365,Q120488163,Dead,2020-01-01T00:00:00Z,,90.0,English,New Zealand,[''],[''],[''],[''],
38567800,Q7440857,Dead by Dawn (2020 film),,,,,,,,,,
65593264,Q100605608,Dead Reckoning (2020 film),,,,,,,,,,
70045449,Q100257336,Deadly Illusions,2020-11-19T00:00:00Z,,108.0,Russian,Russia,['thriller'],[''],[''],[''],
73099972,Q116971303,A Deadly Legend,,,,,,,,,,
63288688,Q96376093,Dear Affy,2020-02-14T00:00:00Z,39600000.0,110.0,English,Nigeria,"['comedy', 'romance']",[''],[''],[''],
63134914,Q85756018,Dear Bayo,2020-01-01T00:00:00Z,,,English,Nigeria,['romance'],[''],[''],[''],
64692708,Q85859809,Dear Comrades,2020-09-07T00:00:00Z,,120.0,Russian,Russia,"['historical', 'drama']","['95%', '8.1/10']",[''],['International Submission to the Academy Awards'],
69844430,Q105480282,Dear Mother,2020-09-15T00:00:00Z,,98.0,French,France,['comedy'],[''],[''],[''],
67209350,Q97161350,Dear tenant,2020-01-01T00:00:00Z,,,Standard Taiwanese Mandarin,Taiwan,[''],[''],[''],[''],
67087512,Q106238060,Death in Texas,,,,,,,,,,
67080923,Q105928969,Death of a Ladies’ Man,2020-01-01T00:00:00Z,,100.0,English,"Ireland, Canada",['drama'],[''],[''],[''],
69467957,Q106846193,Death of a Telemarketer,2020-01-01T00:00:00Z,,,,United States of America,['comedy'],[''],[''],[''],
64971573,Q85867288,Death of Me,2021-01-04T00:00:00Z,,,English,United States of America,['horror'],"['33%', '4.2/10']",[''],[''],
66015894,Q104013554,Death to 2020,2020-12-27T00:00:00Z,,70.0,English,United States of America,"['comedy', 'mockumentary', 'pseudo-documentary']","['40%', '4.3/10']",[''],[''],
60786688,Q85756083,Deathstroke: Knights & Dragons,,,,,,,,,,
63136676,Q65130905,The Decline,2020-02-27T00:00:00Z,,83.0,French,Canada,['thriller'],"['90%', '6.6/10']",[''],[''],
63951675,Q96122956,Decoding COVID-19,,,,,,,,,,
63907886,Q96376122,Deep Blue Sea 3,2020-01-01T00:00:00Z,,99.0,English,United States of America,['horror'],"['71%', '5.4/10']",[''],[''],
68008300,Q107427431,The Deep Ones,,,,,,,,,,
70045056,Q100489991,Deeper!,2020-01-01T00:00:00Z,1014750.0,109.0,Russian,Russia,"['melodrama', 'comedy']",[''],[''],[''],
64793549,Q102036247,Definition Please,,,,,,,,,,
62969034,Q83969215,Delete History,2020-02-24T00:00:00Z,,109.0,French,France,"['drama', 'comedy']","['4/10', '80%']",[''],[''],
63157777,Q85806943,The Delicacy,,,,,,,,,,
64632777,Q93739110,Deliver Us From Evil,2020-08-05T00:00:00Z,,108.0,"English, Japanese, Korean, Thai",South Korea,[''],[''],[''],[''],
72727078,Q116442998,Demo Piece,,,,,,,,,,
63622479,Q96376192,Demon Slayer: Kimetsu no Yaiba – The Movie: Mugen Train,,,,,,,,,,
71925954,Q115152859,The Departure (2020 film),,,,,,,,,,
60883846,Q65041359,Desperados,2020-01-01T00:00:00Z,,105.0,English,United States of America,['comedy'],"['3.7/10', '15%', '41/100']",[''],[''],
64775318,Q104845906,Detective,2020-08-14T00:00:00Z,,,Bangla,India,[''],[''],[''],[''],
62932697,Q85756618,Devi (2020 film),,,,,,,,,,
58419210,Q61927376,The Devil All the Time,2020-08-16T00:00:00Z,,138.0,English,United States of America,"['thriller', 'drama', 'horror']","['55', '65%', '6.4']",[''],[''],
62746376,Q85756689,Dhamaka (2020 film),,,,,,,,,,
63362029,Q96219243,Dharala Prabhu,2020-01-01T00:00:00Z,,,Tamil,India,['romantic comedy'],[''],[''],[''],
71871135,Q96678679,Dhurala,,,,,,,,,,
63119928,Q86752372,Dia,2020-01-01T00:00:00Z,,,Kannada,India,[''],[''],[''],[''],
65931988,Q102303721,The Diam Diam Era,2020-11-26T00:00:00Z,,,,Singapore,[''],[''],[''],[''],
63020310,Q84366622,Dick Johnson Is Dead,2020-01-01T00:00:00Z,,89.0,English,United States of America,['documentary'],"['100%', '8.7/10']",['Sundance Special Jury Prize Documentary'],[''],
63174887,Q85850456,Digger,2020-01-01T00:00:00Z,,,Greek,Greece,['drama'],[''],[''],['International Submission to the Academy Awards'],
61425217,Q65230836,Digimon Adventure: Last Evolution Kizuna,,,,,,,,,,
57930402,Q55648020,Dil Bechara,2020-07-24T00:00:00Z,,101.0,Hindi,India,"['romance', 'tragicomedy', 'comedy drama', 'coming-of-age fiction', 'romantic drama']","['87%', '6.2/10']",[''],[''],
63226395,Q86523539,Din Ratrir Golpo,2020-02-28T00:00:00Z,,,Bangla,India,[''],[''],[''],[''],
62531922,Q83726515,Dinner in America,2020-01-01T00:00:00Z,,,English,United States of America,['comedy drama'],"['94%', '8.1/10']",[''],[''],
64183662,Q96376423,Dirty (2020 film),,,,,,,,,,
64704434,Q98078841,Dirty Hari,2020-12-18T00:00:00Z,,67.0,Telugu,India,['erotic thriller'],[''],[''],[''],
64692770,Q97831298,The Disciple,2020-09-03T00:00:00Z,,128.0,Marathi,India,['drama'],"['7.7/10', '96%']",[''],[''],
